property_type,state,lat,lon,area_m2,price_usd
Apartment,Mexico,16.470979991777,-97.32018287168025,52.0,23437.53
Departamento,Mexico,21.34297608452332,-101.55963082608676,184.5,109023.37
condo,Mexico,18.289157231634164,-97.77282324842758,244.7,301786.51
Land,Mexico,27.574457541199955,-102.20927689869016,154.4,57362.14
Apartamento,Mexico,17.33791155814797,-96.94255346397115,89.0,113095.0
Land,Mexico,18.82805794536892,-96.65262011607516,138.1,93406.4
condo,Mexico,26.571996952346254,-100.92540817488769,428.0,507510.63
Apartamento,Mexico,19.859675131094228,-88.35486150276321,270.4,232516.0
House,Mexico,19.69549228314274,-101.77798233428265,162.1,76845.47
villa,Mexico,19.11827833947921,-102.03393415972963,260.0,188645.92
Land,Mexico,26.92776086876253,-100.9798695877666,138.8,160868.57
land,Mexico,19.956490543603167,-96.29592857866541,54.2,53136.59
Villa,Mexico,18.605879535851525,-95.6133917471764,313.1,111791.54
condo,Mexico,29.582675809644208,-111.05395612662916,200.3,229828.21
condo,Mexico,20.33325810611409,-102.56380547750419,418.5,325869.08
Casa,Mexico,25.19961511427065,-99.39540134943745,314.6,446803.63
Apartamento,Mexico,20.36869938354318,-103.64232543301992,120.6,14732580.9
apartment,Mexico,28.739160882136694,-105.5008351781068,242.3,10549956.29
condo,Mexico,999.99,-999.99,124.8,133890.32
condo,Mexico,19.137179682184488,-87.99709313407938,445.4,505749.27
condo,Mexico,27.509065635203154,-101.96869598958419,139.3,222890.04
condo,Mexico,19.996171903479205,-102.39361519820403,194.8,104724.24
condo,Mexico,20.703576235634202,-103.32083154911808,136.1,42022.59
House,Mexico,21.400382582821564,-88.85830385098927,55.3,29020.03
HOUSE,Mexico,31.355355225408196,-114.61077241508711,172.2,280547.0
Departamento,Mexico,29.49228729355698,-110.11360849469675,419.6,315867.0
condo,Mexico,30.60302890481173,-115.73849791774956,141.3,120627.19
condo,Mexico,17.36057695712672,-92.7421085125167,289.1,460097.59
townhouse,Mexico,25.913057307065312,-99.1979775737846,56.4,66417.93
Terreno,Mexico,21.361389139512845,-101.19939980715914,419.0,255123.77
house,Mexico,17.03994749760971,-96.7143920638756,42.9,63875.37
Townhouse,Mexico,21.45648223128794,-103.2093434013533,42.8,57661.75
Departamento,Mexico,999.99,-999.99,62.7,30967.63
Condo,Mexico,21.080041963459735,-104.13044864863596,343.0,384182.65
house,Mexico,19.32942194037506,-88.78341726487069,153.4,128739.29
townhouse,Mexico,19.26358027309313,-88.68222586765629,418.9,542690.65
condo,Mexico,25.405000161224926,-100.01940587657947,427.1,530347.05
villa,Mexico,27.544742080598898,-102.2533841307858,124.6,107945.82
land,Mexico,999.99,-999.99,238.7,79299.09
Departamento,Mexico,21.4048377134027,-103.80077473247323,244.1,427051.21
Apartamento,Mexico,28.96318145021697,-110.67857834717573,399.8,662939.7
Condo,Mexico,16.57596586126021,-92.72781328931376,323.8,190878.07
Terreno,Mexico,28.61821622070524,-110.60364804926887,448.1,412251.59
Villa,Mexico,999.99,-999.99,257.4,123595.23
Condo,Mexico,19.23980153809412,-102.23116876555008,74.9,87176.36
HOUSE,Mexico,19.81780277689635,-98.20059051803429,298.1,309413.54
Condo,Mexico,17.80253443263175,-96.02315432743818,390.9,356008.68
Apartamento,Mexico,19.82513504561641,-96.4262620977769,227.2,319739.18
Townhouse,Mexico,26.814351333188384,-102.26146958825747,157.7,89028.24
House,Mexico,25.9332897483716,-99.95617633206986,204.5,140456.92
Apartment,Mexico,20.713219035101886,-104.07990835732163,329.2,13617759.18
Land,Mexico,25.7354600950314,-100.09584805548549,37.2,41158.2
house,Mexico,20.84608357117241,-89.45915847546459,57.5,34879.88
Villa,Mexico,26.781442343274858,-102.38900204248448,168.4,109986.33
townhouse,Mexico,25.914652386158565,-99.54296447191564,46.2,32034.49
Terreno,Mexico,999.99,-999.99,437.3,717164.07
Townhouse,Mexico,29.406653207336973,-105.9060944593136,-251.3,394533.15
Townhouse,Mexico,20.222540159977648,-103.02161493476632,268.0,210662.38
land,Mexico,20.099259520201713,-101.75557326284545,120.8,157139.06
land,Mexico,29.325168474621428,-106.81213935166625,446.6,244939.7
Land,Mexico,16.144760827693215,-92.8085796656955,195.4,214027.49
Departamento,Mexico,19.051539199152227,-101.74701701898083,3203.6,2391823.0
Villa,Mexico,19.900922795844007,-101.2369039191372,169.4,100826.92
Apartment,Mexico,19.41982242739745,-99.56266346291157,319.6,254964.18
Apartment,Mexico,30.07962222440571,-110.78960982241145,419.1,289542.66
condo,Mexico,19.082072111290078,-98.82327885201586,42.3,44156.39
house,Mexico,18.946584021254672,-99.34993614842801,196.5,215419.86
HOUSE,Mexico,20.34592236550082,-102.79140214420923,347.5,122559.59
apartment,Mexico,21.19254741299291,-88.50170152433313,419.4,546350.5
townhouse,Mexico,19.095163632574614,-99.52096504816753,3485.6,1485750.32
Land,Mexico,20.40767576721351,-88.97521479050344,178.2,308921.63
Condo,Mexico,19.872307181433534,-96.64147605191519,97.6,170161.02
condo,Mexico,19.5997855673517,-102.17840261697485,41.8,30032.31
apartment,Mexico,19.66140792173273,-96.20296887704853,208.0,225855.0
villa,Mexico,27.547481724322395,-100.95681189667503,147.3,77497.6
Villa,Mexico,16.96216827571146,-93.15104698439987,-107.6,285568.19
Terreno,Mexico,19.4182688881291,-88.13691443193632,78.8,63600.11
Condo,Mexico,20.724440330599627,-102.96362652357388,160.0,259616.65
townhouse,Mexico,28.9630792806258,-105.85568725796482,49.5,65111.69
Departamento,Mexico,26.30374817466966,-100.10624343372118,399.0,621377.5
Townhouse,Mexico,28.22406192713059,-106.21698934040873,176.6,244967.68
villa,Mexico,20.213086246792237,-103.44833250551584,94.2,150537.72
apartment,Mexico,27.6463061825003,-101.9561127775309,360.1,632518.78
Departamento,Mexico,29.801290169877973,-110.09922342968885,309.8,313881.89
Terreno,Mexico,20.299444540300918,-102.17943409145612,335.2,478863.1
House,Mexico,25.443478804534525,-100.38535862611216,336.0,281634.93
Terreno,Mexico,28.073232801515,-106.70848619894981,411.6,635411.27
Apartment,Mexico,20.141142229611116,-99.21663798279975,159.7,170096.6
townhouse,Mexico,28.94235400705368,-110.71948764816104,408.4,503827.08
Land,Mexico,25.97541792065174,-99.28044079220528,266.1,352950.79
Apartamento,Mexico,20.310957989690046,-103.97777243010513,-327.4,205163.31
Apartment,Mexico,21.765320768686625,-101.8643211892602,91.0,142768.8
Land,Mexico,25.97541792065174,-99.28044079220528,266.1,352950.79
HOUSE,Mexico,17.749739448497138,-96.87905692662622,113.6,114799.05
condo,Mexico,26.789412588933818,-102.24996523516732,282.4,398870.91
villa,Mexico,20.77892662992971,-89.02966524504109,230.8,319697.97
HOUSE,Mexico,20.631771618566127,-103.80523787557,359.1,113112.01
apartment,Mexico,25.885681315383867,-99.71343655136558,356.2,530207.68
Land,Mexico,20.623033584579606,-100.66493698158233,418.9,653180.0
Land,Mexico,21.13428209361743,-88.55527350246585,393.6,545799.55
apartment,Mexico,18.66273400912229,-89.0268318122858,277.8,346268.45
villa,Mexico,20.891131353813282,-102.64424650584965,196.3,339960.76
House,Mexico,29.180923985598728,-106.02808048547602,-243.4,101038.14
Departamento,Mexico,999.99,-999.99,177.2,128070.81
Apartment,Mexico,17.250939228738652,-96.98245297616512,177.1,103070.0
House,Mexico,18.351240309308164,-98.58681679248421,91.5,127706.65
Departamento,Mexico,28.601046333415077,-110.55167002971619,447.2,297561.35
Terreno,Mexico,26.60020888796104,-101.35444991988366,93.3,56706.99
House,Mexico,999.99,-999.99,126.2,76978.84
Terreno,Mexico,26.068528496126696,-99.5056730187843,202.4,136338.75
Apartamento,Mexico,19.731829430682644,-99.48346394555132,73.7,56860.7
villa,Mexico,28.79404662612894,-109.91712421306441,187.3,74387.92
Villa,Mexico,18.697951162831576,-89.27220188690352,157.6,257990.17
condo,Mexico,17.01891770884224,-93.56465378352992,67.8,103709.32
House,Mexico,24.94909740944588,-99.46731955100901,268.8,223470.96
Apartment,Mexico,19.278761018682374,-98.64154099199887,39.2,30637.22
villa,Mexico,19.762519829062207,-87.85289815812726,254.0,378769.46
condo,Mexico,20.658975820804013,-101.24956452495965,126.4,77316.61
apartment,Mexico,19.238150562640268,-96.50607356364458,185.8,144682.97
Apartamento,Mexico,29.318753052901272,-106.40062364059735,68.8,57387.57
Apartment,Mexico,16.650357991918714,-93.24534304286225,119.0,180951.58
Casa,Mexico,20.897682497898,-104.11367320807368,374.9,520233.41
Terreno,Mexico,20.129666863150177,-88.32897758046703,407.1,717102.26
villa,Mexico,18.943869800918563,-98.62834290428893,312.6,126458.6
land,Mexico,19.281535709201705,-97.61493530946031,387.3,402614.77
Departamento,Mexico,20.26708461012498,-100.91848894515914,206.0,330512.28
Casa,Mexico,20.106300212386028,-103.19241256303417,420.2,450872.07
land,Mexico,20.738011391058507,-103.11118266285317,315.1,328361.59
townhouse,Mexico,26.30581818789667,-100.1541868580762,176.7,277640.3
Apartment,Mexico,19.400247270306878,-95.45865567396487,416.2,344451.78
Terreno,Mexico,20.73974796643546,-89.5773721663772,56.3,97322.33
Villa,Mexico,19.84065927198562,-87.69160307262187,353.5,130066.55
apartment,Mexico,20.892774659202175,-100.60514826459632,156.6,122287.94
Villa,Mexico,26.957285308426577,-100.92102259675109,98.2,129842.07
Land,Mexico,26.366283801090557,-101.58244610587988,409.1,619472.61
house,Mexico,19.794248918344266,-89.13982768416965,342.5,329333.96
villa,Mexico,19.967638127094368,-89.84058769254443,270.3,414340.36
Apartment,Mexico,30.761814997573836,-115.35865331729038,334.8,462187.7
Villa,Mexico,19.55933131513246,-101.06757434838615,293.7,445703.87
Condo,Mexico,24.937790440864262,-99.99306027574684,272.7,431439.45
Casa,Mexico,19.786978033205223,-101.89944577026286,40.7,18784.26
Apartment,Mexico,19.203528009725904,-99.50084770096163,260.0,428030.28
House,Mexico,20.373074185287066,-103.79620952260242,382.7,575772.66
Terreno,Mexico,16.518358931735445,-97.27933409539187,178.7,154207.41
Townhouse,Mexico,18.388093398044383,-97.89615222068416,275.8,365593.54
townhouse,Mexico,19.50660157276496,-88.1658843399922,314.4,192742.57
Condo,Mexico,27.230571752537863,-101.90267042768191,328.3,239730.94
land,Mexico,16.893959327872807,-93.60176364092065,106.4,122940.62
condo,Mexico,20.47544117324007,-88.66780068022886,131.6,46701.41
Terreno,Mexico,25.307187139623373,-100.2226432501662,145.0,44815.37
Terreno,Mexico,18.805730736810105,-102.42085170915966,51.9,16135.0
Condo,Mexico,18.440979600179283,-98.88637380394704,-300.8,294041.55
land,Mexico,17.761200829358298,-97.52122188231498,134.5,54691.05
Casa,Mexico,20.643716495597275,-103.82287291266802,240.0,84894.3
condo,Mexico,19.357227089481814,-102.1191037529591,216.8,83146.13
Terreno,Mexico,17.544645431777642,-97.02751853835812,424.7,415750.83
Terreno,Mexico,21.433970427938355,-101.66999188205922,436.6,235660.78
townhouse,Mexico,27.81844302497276,-101.18832914722937,293.3,124531.49
Condo,Mexico,28.578353230633642,-105.69148837736674,331.5,144383.84
House,Mexico,19.827027578109476,-99.00577185381675,344.1,217143.21
Townhouse,Mexico,19.06854020889575,-96.31996487192548,178.4,114659.17
villa,Mexico,18.600449256900955,-98.23116800894202,215.2,162763.0
Townhouse,Mexico,19.17794438951264,-95.8990251538852,440.6,791332.38
land,Mexico,21.093383517673296,-89.19766257009466,-65.5,403383.28
Condo,Mexico,21.250917198303107,-88.49481247147749,420.8,412581.17
Casa,Mexico,28.669520647832485,-106.34893265231298,247.5,243695.47
house,Mexico,999.99,-999.99,377.7,154320.11
Condo,Mexico,999.99,-999.99,266.9,190803.62
condo,Mexico,26.810965934415268,-101.60838375843132,411.3,647281.49
HOUSE,Mexico,17.79259941965081,-96.01591855189389,79.8,117243.65
Townhouse,Mexico,29.130648024444465,-109.95479556679558,137.3,152440.58
house,Mexico,29.526945867299965,-109.72842978783757,51.6,32777.8
Townhouse,Mexico,18.53572462673816,-88.22848032069759,179.4,109874.58
townhouse,Mexico,19.161556652018305,-98.30374546285002,42.0,50431.53
villa,Mexico,18.390392652881733,-97.44542640775605,5737.5,6180672.63
Casa,Mexico,17.318172461368036,-93.33562132545006,173.7,65151.69
condo,Mexico,19.818841625428078,-97.80261260148757,289.8,217337.55
Townhouse,Mexico,21.462614156171085,-100.80180195249757,294.1,323263.85
condo,Mexico,31.482667767726728,-115.15379841866981,365.5,426178.84
land,Mexico,19.66838073337417,-96.41026007177977,414.7,631737.58
Departamento,Mexico,31.54076284182708,-115.21135946240297,285.4,407322.64
condo,Mexico,19.32220097650476,-99.10264815137654,403.0,237557.14
townhouse,Mexico,19.17648679001858,-102.33995568464823,335.6,115116.0
Terreno,Mexico,31.21102779483331,-115.80004996271448,4994.7,6503873.0
condo,Mexico,20.460496411738294,-89.68337871228489,98.4,118114.61
Departamento,Mexico,19.578449336395593,-102.4462489869253,363.7,415448.1
townhouse,Mexico,19.098026763622084,-99.40362209876315,393.2,195993.1
land,Mexico,28.44320984302404,-106.34461347048632,228.4,322156.58
Apartment,Mexico,18.657416439028413,-98.81895595852576,381.4,591466.13
townhouse,Mexico,27.83628475527978,-105.58161564673485,345.8,362088.04
condo,Mexico,20.993784656724596,-88.86514449587287,101.9,74046.73
Villa,Mexico,27.231714979916415,-101.4632688327062,-71.3,306657.52
Land,Mexico,21.246686153580576,-88.8201637233021,3570.3,5337222.38
house,Mexico,19.514964439219654,-88.5464235390755,37.2,64299.16
Villa,Mexico,27.786317428630504,-101.76683902694002,135.6,158288.67
HOUSE,Mexico,20.34592236550082,-102.79140214420923,347.5,122559.59
Apartamento,Mexico,19.76467385434134,-101.99170445771672,213.9,361982.3
House,Mexico,25.459733346327475,-99.99270781549018,379.8,679832.49
HOUSE,Mexico,30.71664564656226,-115.1847003142028,306.7,512484.93
Departamento,Mexico,25.52753118719232,-99.41719744816552,93.3,101928.42
Townhouse,Mexico,18.999217200551456,-99.57177953245629,334.5,111016.19
Apartment,Mexico,20.604903623941166,-101.27289506061692,147.0,98821.89
Apartamento,Mexico,18.675196695644058,-98.68887335402168,253.6,143079.85
Condo,Mexico,20.709346018528674,-102.93429602903382,-395.0,350611.97
House,Mexico,17.19798928824633,-96.80531269989777,254.4,230249.96
townhouse,Mexico,19.34108821474133,-98.51382072048766,251.1,340100.13
Apartamento,Mexico,18.883498827131177,-99.7452525687216,180.9,211324.0
Condo,Mexico,30.313744235387503,-114.98793295573203,131.9,206257.73
house,Mexico,16.68757601476728,-96.8944385780916,298.6,184715.06
townhouse,Mexico,20.971413562857446,-102.59209033227867,79.1,132839.41
house,Mexico,16.789865249238698,-93.01814680785994,198.1,181254.95
Terreno,Mexico,20.46667247047881,-101.93602964514163,368.1,112277.33
Condo,Mexico,16.4101639161498,-93.47943748226074,262.7,338580.36
Apartamento,Mexico,18.2699097436916,-98.95548307885562,105.4,120890.84
Departamento,Mexico,16.15070485690773,-92.7031349713182,227.5,187397.62
Townhouse,Mexico,17.14124964554307,-96.12965518947675,4732.3,2581703.78
Villa,Mexico,18.82791240159626,-98.5785121497889,119.0,182527.75
Departamento,Mexico,20.801526297878596,-103.35744417776831,343.7,599838.06
Terreno,Mexico,19.05887245121196,-95.48370154847245,388.7,512977.68
Townhouse,Mexico,30.025812634294187,-109.57717999154157,239.5,144036.76
Terreno,Mexico,31.09026092575699,-115.8750564597587,6765.4,4700048.79
Townhouse,Mexico,31.002789888008927,-115.16651663409647,345.8,376809.97
house,Mexico,26.861970343167435,-101.71059213410409,105.3,155438.31
Departamento,Mexico,25.63721121193597,-99.95869218481103,308.7,223209.4
land,Mexico,17.52260693941651,-97.32951883113127,46.9,35806.07
Apartment,Mexico,25.79356237012465,-99.33060513042983,441.9,793553.8
Land,Mexico,18.78221449014496,-96.59241521423306,140.4,132906.96
Terreno,Mexico,27.37700738359683,-101.44893573163289,65.6,40643.34
Villa,Mexico,29.181781689264856,-110.99207958208152,225.9,95854.75
Townhouse,Mexico,29.205082862510025,-106.24850783544731,436.1,206651.43
townhouse,Mexico,20.562272862401148,-89.48491488625505,163.0,246472.47
Terreno,Mexico,16.117078398988497,-92.54726630142189,362.5,287674.64
Condo,Mexico,17.54724562049068,-92.88586429404054,446.3,145748.9
townhouse,Mexico,31.462078346476048,-115.12742571854176,448.7,340988.62
Departamento,Mexico,19.097863695397727,-98.79397318637794,312.9,423276.24
Townhouse,Mexico,28.523688577761636,-105.92663645176783,105.9,68413.12
Terreno,Mexico,19.935387506346526,-88.82937403686888,190.3,116883.83
condo,Mexico,20.086312750248847,-88.6722939189024,317.0,325653.84
Condo,Mexico,20.872424657510237,-103.17150804320201,226.0,395440.09
Land,Mexico,18.56250539494596,-88.32189277224641,108.0,143504.3
Apartamento,Mexico,31.27445748300341,-115.31139603896933,49.7,23338.58
Apartment,Mexico,19.98316740107895,-89.0400043967299,266.6,149157.9
House,Mexico,17.35296259915917,-97.18602418289586,192.6,128635.32
Condo,Mexico,27.876949285637796,-105.96229592564468,262.8,360837.35
apartment,Mexico,20.870001416599205,-102.56950127967971,345.3,226883.18
House,Mexico,19.02198157483506,-98.40338090472108,87.6,89048.0
condo,Mexico,19.93440122800891,-103.89128656202975,4053.1,1998167.09
House,Mexico,21.136075137909693,-103.23153980442571,307.6,278266.5
HOUSE,Mexico,19.576964952733835,-95.73308176625835,287.3,144433.68
land,Mexico,18.706861471855152,-98.8745602970637,212.7,177479.46
Condo,Mexico,18.61064782592451,-98.51235465370203,258.5,264367.87
land,Mexico,19.35339825377635,-97.53078097400882,393.5,559097.38
Casa,Mexico,30.46471749130071,-116.06020850710877,55.1,24046.69
Terreno,Mexico,19.688516819575593,-95.69073140837715,393.3,376786.57
Departamento,Mexico,21.116006868980786,-88.84632265287183,404.5,153939.26
townhouse,Mexico,19.511313196960156,-87.84982240449888,189.3,122323.5
apartment,Mexico,29.668776270690152,-110.073537088843,433.4,479186.56
land,Mexico,30.22330429630974,-115.99507750939307,-59.0,473099.72
Casa,Mexico,30.3246260507883,-115.90752979967284,304.2,138202.26
house,Mexico,26.336149785975895,-101.67539294509183,288.6,162806.47
House,Mexico,20.477293078844937,-100.6329220790079,219.2,259520.72
Casa,Mexico,20.32696970307834,-101.4589503927125,35.2,50438.42
Apartment,Mexico,29.63992921311727,-109.5530073533525,409.2,452809.11
Apartamento,Mexico,19.3231514686667,-88.01091758043768,376.3,232886.91
House,Mexico,29.115877698487033,-106.02686698624176,184.7,240911.94
Land,Mexico,20.23957756957127,-103.38535431376222,78.2,107150.82
Villa,Mexico,18.424101871167107,-88.83708513422906,270.6,421442.93
Terreno,Mexico,18.988453716095417,-101.17445641048373,179.5,183257.48
HOUSE,Mexico,19.96420507558355,-95.69373188569745,40.0,24119.51
apartment,Mexico,18.70617365012883,-98.14226027967145,42.1,38018.69
Condo,Mexico,17.512687885348974,-93.89518329672869,211.3,375218.85
Casa,Mexico,27.876942601175468,-106.07527488194707,373.5,294060.38
HOUSE,Mexico,16.657835382601803,-92.76385270173061,43.0,25360.48
Terreno,Mexico,20.17971411722869,-88.41561246157431,190.4,329886.68
apartment,Mexico,30.88889602714333,-115.43838408566788,78.6,63981.92
house,Mexico,19.512991757391337,-98.94828960612618,203.1,213000.66
HOUSE,Mexico,29.458493321768938,-110.83821830189405,322.3,151866.83
House,Mexico,21.241266859636823,-103.3261825575921,331.7,240990.06
Departamento,Mexico,25.899624130874827,-99.42027313941146,77.4,123260.96
townhouse,Mexico,26.370541919879365,-100.25729261712159,-295.7,99046.82
Departamento,Mexico,19.738019238385675,-95.83400901956438,235.6,269128.23
Casa,Mexico,26.88124717948841,-101.44783428162087,165.8,218101.11
townhouse,Mexico,26.56112094432826,-102.04739935482286,433.7,555394.26
house,Mexico,28.507009137194736,-106.3910614513797,-182.5,262671.95
Land,Mexico,20.4063660898711,-101.78048306029781,-79.5,308062.9
Apartamento,Mexico,28.392664667546928,-106.59708478032562,429.1,740848.37
Apartamento,Mexico,20.095478026936924,-89.36223359147532,317.3,250355.24
villa,Mexico,18.800890654677865,-87.71628339851507,230.9,275015.95
land,Mexico,29.290988289844464,-106.66456837965609,325.6,103964.12
townhouse,Mexico,21.30519063292836,-103.40977645331735,91.4,121598.34
villa,Mexico,25.696618812389175,-100.16871327913576,254.9,174264.01
villa,Mexico,27.11805999598528,-102.19528150782494,364.5,166555.37
House,Mexico,16.96909611341137,-93.22570101913345,222.7,290676.99
Land,Mexico,19.570867227116807,-88.64813312095453,432.4,728890.0
villa,Mexico,18.816262851947634,-98.43884229031708,247.3,208684.54
townhouse,Mexico,16.75477475707111,-92.66732799330504,306.3,135863.14
HOUSE,Mexico,31.245078176638984,-114.6976882011463,282.1,373760.44
apartment,Mexico,18.66273400912229,-89.0268318122858,277.8,346268.45
Terreno,Mexico,19.844946976205858,-102.0729996777738,44.0,28844.9
Condo,Mexico,20.365868223291507,-89.61228159340111,250.7,397245.0
Apartamento,Mexico,30.201418640381235,-114.76219246300995,188.9,283692.04
land,Mexico,25.991014218214282,-99.79715717848865,247.2,425565.2
townhouse,Mexico,20.236103164354997,-104.14634300739819,274.5,384637.09
Condo,Mexico,20.8991870419723,-101.5716550981981,304.6,477991.51
Departamento,Mexico,24.92668613603309,-100.27209322994905,7145.1,10274446.57
House,Mexico,21.329934367088175,-89.59519792475707,205.5,186739.13
Condo,Mexico,19.885230432960682,-101.67262482626084,285.3,189076.38
land,Mexico,18.944131016465455,-96.76048726388433,446.5,752831.23
HOUSE,Mexico,20.954026290053385,-88.85047255106979,109.5,125982.48
Apartment,Mexico,25.89734865263511,-99.198895641789,78.4,111926.62
Terreno,Mexico,19.231911763302477,-100.95781744343975,101.2,133333.56
land,Mexico,19.939079874176322,-95.34947300873567,369.4,257050.61
condo,Mexico,19.0165286269352,-88.75079983657422,166.2,225376.99
Terreno,Mexico,18.69050334506811,-97.7082210913628,180.7,276467.83
HOUSE,Mexico,20.712284629499333,-103.04674320154729,271.2,410737.27
Villa,Mexico,18.424101871167107,-88.83708513422906,270.6,421442.93
Apartment,Mexico,16.617667180953436,-93.71200675107366,251.7,141968.83
land,Mexico,20.089382577842976,-101.64020912184962,358.9,110448.82
Departamento,Mexico,25.684066036608737,-99.81085899662246,221.6,267971.0
Condo,Mexico,26.861312618548297,-102.44842757166381,272.3,322828.42
HOUSE,Mexico,16.87541710663021,-96.61596928164207,197.3,272493.87
Terreno,Mexico,25.865410973370714,-100.75495878121234,109.1,98138.16
villa,Mexico,18.641700597824393,-96.84757762759276,399.2,168774.42
condo,Mexico,18.993344029537273,-96.16636434617065,376.7,575280.32
townhouse,Mexico,17.170879213476404,-95.96638269237071,240.8,426091.73
Villa,Mexico,27.78850110259834,-102.08449199398096,-233.6,359402.1
HOUSE,Mexico,18.808442715791227,-96.38421889630307,4951.7,3912770.24
HOUSE,Mexico,20.26173142470754,-103.16721036518234,182.0,320610.53
Terreno,Mexico,21.093395742194755,-101.32706124657258,197.9,280652.72
house,Mexico,20.05592458821317,-102.93105108380729,294.1,409898.0
Casa,Mexico,19.774211475416116,-101.51122757973279,367.9,379660.62
Townhouse,Mexico,20.741311831697548,-102.8067336543116,225.6,155023.72
House,Mexico,20.64489540276861,-89.03860900219168,147.3,48144.53
Townhouse,Mexico,28.63711891494231,-110.42902566997357,214.4,170121.16
Townhouse,Mexico,16.56221073295822,-92.77153632477953,136.2,202639.12
house,Mexico,19.77772389595798,-97.50450653130379,43.6,61916.83
Departamento,Mexico,19.712818081165672,-95.59826657231943,146.1,167678.74
Condo,Mexico,18.773533820923376,-99.54648262926675,95.8,73359.69
Apartment,Mexico,27.696992896871258,-102.12164083126162,315.6,448803.19
HOUSE,Mexico,28.25260293983326,-105.5252434621228,422.9,509774.04
Villa,Mexico,16.50840010426261,-93.22345276890101,275.9,328426.55
villa,Mexico,17.23415076212679,-97.34757295621284,302.2,332164.16
Villa,Mexico,29.97933005906029,-111.12524742719037,186.6,131436.62
Condo,Mexico,17.103436263551252,-92.41204185133293,152.6,50076.17
Townhouse,Mexico,19.18170774357254,-95.84464801879557,65.4,83689.95
Villa,Mexico,19.457837314013922,-88.57558679749073,-404.0,378693.67
Terreno,Mexico,28.84239184815982,-105.43702315172406,405.2,666795.81
villa,Mexico,27.545260282561838,-101.40053292781953,360.4,528410.15
Condo,Mexico,20.590785732927298,-102.72747756537923,-377.6,295384.05
HOUSE,Mexico,29.43203389150732,-106.36154755143637,202.9,177826.81
Townhouse,Mexico,17.48376413834014,-93.81847140248023,360.1,290189.74
Casa,Mexico,19.638983318055992,-88.45636885843628,140.7,191633.94
condo,Mexico,19.62232338318852,-102.33505818442187,239.1,267611.59
condo,Mexico,19.961047669659422,-102.33121059780804,-348.9,414387.4
Terreno,Mexico,18.73152921374185,-89.22252780068487,298.9,322118.5
Apartamento,Mexico,28.50742103411092,-110.1395072995518,158.3,217966.81
house,Mexico,20.66921271131731,-101.99752617212678,176.1,247434.98
townhouse,Mexico,29.22723619144661,-106.35884134519405,187.5,77600.32
Villa,Mexico,19.38818588962238,-95.7622488068164,326.1,303896.47
Apartamento,Mexico,28.621001200730348,-109.55225865267963,261.3,142820.29
Townhouse,Mexico,29.237206987763134,-105.86847742085261,335.1,423289.23
Land,Mexico,21.33289427958831,-101.22650304499933,184.1,279126.34
Townhouse,Mexico,19.91067498731122,-102.50258612268317,130.4,175450.05
Terreno,Mexico,27.4045338957405,-101.28373327920089,244.5,405673.51
Villa,Mexico,28.3995764210422,-106.72898277142826,334.8,121554.0
Apartment,Mexico,29.642180262532733,-109.89131060414518,4208.8,2902852.14
land,Mexico,25.825981141721222,-100.52228143340119,406.9,719159.93
Townhouse,Mexico,31.447791369926527,-114.49314757484038,322.2,440241.76
Apartamento,Mexico,21.090204530245977,-101.91910305821425,309.4,516091.25
house,Mexico,16.227437178923132,-93.29780299740055,308.5,372260.8
Casa,Mexico,16.483116225238277,-93.2424042451678,297.3,467425.5
Apartamento,Mexico,19.175227824942798,-98.62264401615948,312.4,383118.29
Villa,Mexico,18.429060276500046,-89.2179160295873,4464.3,3135455.52
Departamento,Mexico,18.604357295118568,-98.81896693357224,66.4,31223.61
Apartamento,Mexico,21.281230275450067,-89.37927247698936,-83.4,229220.57
Apartamento,Mexico,18.80917596697593,-99.48922876516875,136.6,169877.86
Land,Mexico,31.25805734726612,-115.34858152024972,172.6,132072.65
house,Mexico,28.499263781787427,-110.887596335375,142.7,169559.09
land,Mexico,16.062190791654704,-92.7508109587552,180.6,215753.44
townhouse,Mexico,17.170879213476404,-95.96638269237071,240.8,426091.73
villa,Mexico,19.453443827309957,-97.51507567745098,327.1,237691.39
HOUSE,Mexico,18.274296314502976,-97.45073943586019,192.3,72707.03
Villa,Mexico,18.804640715649935,-99.1083962160801,177.9,294912.24
Terreno,Mexico,16.470890892322068,-93.74259263731116,61.4,59473.0
house,Mexico,27.579260949766347,-101.69211994655046,276.9,386288.26
Casa,Mexico,20.78213367013796,-89.73513496646662,193.6,119534.66
villa,Mexico,17.346245791489714,-92.4045526096356,360.4,351404.93
HOUSE,Mexico,25.276688752520222,-100.26780839755149,371.9,598124.33
Apartamento,Mexico,30.65127050458522,-115.87450577458075,170.5,84609.4
House,Mexico,27.56121111662748,-101.56827207072494,166.1,229136.6
apartment,Mexico,25.394405852681963,-99.9201794164611,249.6,341495.16
Casa,Mexico,19.73771674069475,-98.4856230012935,425.0,735153.03
Villa,Mexico,18.94905397370564,-101.62292465987346,353.1,583666.0
apartment,Mexico,19.3781859235648,-98.70595803044661,301.6,279126.66
Townhouse,Mexico,18.832802396694422,-87.98486505266862,433.2,459845.75
Townhouse,Mexico,29.130648024444465,-109.95479556679558,137.3,152440.58
Villa,Mexico,19.869169027855946,-101.72350636326615,398.7,177551.23
villa,Mexico,27.411471069766296,-102.1998828877787,71.9,71073.09
